#{"t_start": 1736528470.7258098, "env_id": "footsteps-planning-any-withball-v0"}
r,l,t
-35.056592,31,4096.918515
-33.903189,30,4097.481578
-44.259912,37,4098.050159
-15.804943,15,4098.698744
-9.647628,10,4098.943767
-12.232942,12,4099.137785
-7.464082,8,4099.354807
-29.649756,27,4099.517829
-13.050767,13,4100.040402
-31.083119,28,4100.311936
-32.379388,29,4100.802516
-39.283481,34,4101.343085
-26.271375,24,4101.954159
-39.843198,34,4102.389722
-19.473171,19,4103.025804
-21.591685,20,4103.387855
-42.040527,37,4103.739396
-30.314265,27,4104.412983
-21.082002,20,4104.900541
-36.197034,31,4105.283594
-35.350838,31,4105.850159
-30.571446,27,4106.415223
-25.311389,23,4106.908786
-16.541635,16,4107.310829
-37.327689,32,4107.619361
-23.019624,22,4108.221438
-38.240297,33,4108.634497
-27.455534,25,4109.275069
-34.877351,31,4109.724122
-21.856879,20,4110.308189
-28.265882,25,4110.683244
-31.694253,29,4111.13629
-9.64333,10,4111.643846
-41.698493,36,4111.847868
-29.042805,27,4112.48744
-32.038636,29,4112.981007
-25.813354,24,4113.493576
-28.204391,25,4113.932634
-28.075461,26,4114.404191
-19.238629,18,4114.869246
-32.604537,29,4115.204293
-14.020714,14,4115.735847
-22.104439,21,4115.998382
-27.609444,25,4116.395426
-23.696961,22,4116.858471
-46.043002,39,4117.312032
-21.47427,20,4118.019617
-42.386577,36,4118.389659
-34.872055,31,4119.04074
-25.907605,24,4119.591807
-33.557829,29,4120.023852
-30.142613,27,4120.537411
-34.621417,30,4121.020964
-7.31523,8,4121.569519
-41.03921,35,4121.746549
-17.705765,17,4122.369619
-32.921813,29,4122.704665
-30.265866,28,4123.245234
-41.880834,37,4123.789309
-27.641902,25,4124.499894
-28.458481,26,4124.934941
-17.525611,17,4125.409496
-44.31925,38,4125.736036
-33.099335,30,4126.528123
-43.359688,37,4127.08919
-10.647827,11,4127.754289
-9.527139,10,4127.975821
-30.19402,27,4128.171343
-45.317335,38,4128.667919
-15.459305,15,4129.328519
-20.297955,19,4129.600075
-9.673363,10,4129.952618
-5.284491,6,4130.132646
-9.448851,10,4130.25616
-37.385091,32,4130.469177
-37.901266,33,4131.055267
-39.551512,35,4131.622346
-41.331909,35,4132.257422
-45.408754,38,4132.887009
-27.97784,25,4133.584589
-35.943662,32,4134.074159
-23.396983,23,4134.67825
-34.083947,31,4135.117305
-31.776966,29,4135.676371
-18.524391,18,4136.183931
-28.644685,26,4136.522476
-25.584231,23,4137.016029
-16.411355,16,4137.430084
-19.831365,19,4137.728618
-23.71643,22,4138.108668
-28.337408,26,4138.489717
-30.626129,27,4138.971781
-40.428064,35,4139.460344
-33.636187,30,4140.113949
-27.900513,25,4140.635518
-39.436143,35,4141.080075
-25.312409,23,4141.702163
-29.658326,27,4142.157234
-26.470809,24,4142.615795
-13.876662,14,4143.055852
-39.811719,35,4143.332391
-10.761318,11,4143.952465
-39.950365,34,4144.174489
-31.743151,28,4144.783068
-40.061428,35,4145.407179
-16.589058,16,4146.041262
-9.711544,10,4146.355798
-26.018765,24,4146.557828
-41.151538,35,4147.020392
-34.558969,30,4147.675966
-15.044665,15,4148.204542
-26.888798,25,4148.484077
-27.019068,25,4148.952126
-22.001089,20,4149.409683
-33.492181,31,4149.770222
-21.264063,20,4150.351299
-24.234055,23,4150.736349
-21.230138,20,4151.144393
-26.100532,24,4151.534435
-28.876406,26,4152.007986
-18.357016,18,4152.498545
-35.101754,31,4152.842093
-24.165587,22,4153.416162
-36.031298,32,4153.827218
-35.705429,31,4154.417309
-39.630444,34,4154.968872
-27.980361,26,4155.611464
-6.34251,7,4156.079028
-32.172065,29,4156.234543
-25.791443,23,4156.768109
-34.234935,30,4157.210661
-23.014784,21,4157.770217
-29.701975,27,4158.151263
-50.532465,43,4158.666822
-4.128766,5,4159.417926
-45.206714,38,4159.540439
-38.467565,34,4160.234005
-33.719649,30,4160.855077
-8.626767,9,4161.381146
-36.041221,31,4161.549666
-11.782505,12,4162.122729
-29.931572,27,4162.36876
-19.659443,19,4162.822327
-37.349855,33,4163.180378
-20.637258,19,4163.766937
-17.236236,17,4164.106979
-31.107514,28,4164.424522
-27.213719,25,4164.960078
-36.651619,32,4165.421639
-35.612431,31,4166.002705
-31.236078,28,4166.56926
-13.500071,14,4167.093321
-23.234379,22,4167.359349
-30.943159,27,4167.759402
-24.118531,22,4168.267967
-13.928725,14,4168.666012
-46.184733,39,4168.94455
-22.430645,21,4169.623149
-15.736118,15,4169.997192
-29.408304,26,4170.258231
-34.578244,31,4170.739793
-28.598328,26,4171.287858
-38.343792,34,4171.798413
-21.718764,20,4172.380495
-21.297214,20,4172.726036
-31.809027,28,4173.094082
-14.034809,14,4173.601642
-35.625254,32,4173.888179
-26.10888,24,4174.460741
-29.812667,27,4174.904301
-23.194638,22,4175.365355
-38.813809,34,4175.778911
-37.037648,33,4176.385979
-40.598654,35,4176.974553
-26.353,24,4177.630138
-33.352733,30,4178.065203
-26.569774,26,4178.621284
-7.526346,8,4179.083847
-29.25443,26,4179.258362
-25.741313,24,4179.711921
-16.203317,16,4180.14297
-28.275181,25,4180.429511
-47.137211,40,4180.927068
-21.60149,20,4181.654662
-21.510533,20,4182.032718
-12.795616,13,4182.425766
-32.552888,29,4182.675793
-44.277672,37,4183.237855
-7.324167,8,4183.845925
-14.440387,14,4183.998948
-19.500705,19,4184.255972
-36.313994,32,4184.620019
-28.955817,26,4185.169583
-19.415411,19,4185.622138
-47.379903,40,4185.997191
-14.301367,14,4186.704777
-18.92372,18,4186.934803
-18.464806,18,4187.265343
-46.994383,39,4187.621387
-34.68088,30,4188.330985
-23.697132,22,4188.888055
-41.310501,35,4189.314123
-42.411509,36,4189.914191
-33.397807,30,4190.569271
-27.782368,25,4191.096332
-32.008414,29,4191.543382
-19.046872,19,4192.046941
-34.663423,31,4192.408991
-25.293913,23,4192.929557
-21.132724,20,4193.359604
-40.044204,35,4193.713644
-34.502786,31,4194.358715
-13.251732,13,4194.930787
-35.925518,32,4195.171819
-19.664759,19,4195.75889
-32.21263,29,4196.116946
-14.05533,14,4196.631499
-19.366736,18,4196.897033
-30.923482,13,4197.210564
-27.983514,25,4197.467588
-42.359626,37,4197.913153
-31.63105,28,4198.584731
-38.490589,33,4199.104288
-30.478055,28,4199.686346
-31.999747,29,4200.19191
-48.983973,41,4200.751484
-40.964586,35,4201.480077
-25.7937,23,4202.15867
-30.435504,27,4202.576714
-46.327831,39,4203.118786
-21.809296,20,4203.798362
-34.707515,31,4204.182426
-21.856085,21,4204.720989
-40.610668,36,4205.11405
-38.509357,34,4205.786635
-20.736078,19,4206.418715
-14.153792,14,4206.768251
-19.962502,19,4207.028791
-17.884149,17,4207.375331
-41.608513,36,4207.698372
-15.068585,15,4208.369448
-39.204776,34,4208.631979
-29.220934,26,4209.273074
-26.547382,26,4209.742638
-31.529621,28,4210.222198
-29.493898,26,4210.731771
-33.06421,30,4211.205347
-34.295567,30,4211.748922
-41.897365,35,4212.322006
-26.524573,25,4212.995598
-7.590686,8,4213.432656
-31.442306,28,4213.594691
-32.458678,29,4214.089267
-20.142928,19,4214.629832
-21.499683,20,4214.952368
-20.86197,19,4215.325428
-40.269738,35,4215.680971
-26.938215,25,4216.311559
-17.782963,17,4216.743608
-30.772633,27,4217.072144
-26.253666,24,4217.577707
-19.204409,18,4218.000271
-39.510783,34,4218.311825
-36.092988,32,4218.913914
-14.467188,14,4219.476481
-48.464159,41,4219.757014
-41.427962,36,4220.473626
-8.545188,9,4221.102199
-12.731538,13,4221.279714
-32.362193,28,4221.52225
-3.072121,4,4222.039827
-35.597453,32,4222.137344
-17.761399,17,4222.709418
-31.418465,29,4223.039957
-12.791499,13,4223.54853
-28.114552,25,4223.786066
-20.91228,20,4224.205129
-19.364857,19,4224.570666
-23.511597,22,4224.930709
-21.259266,20,4225.31276
-30.829419,28,4225.6868
-39.855688,35,4226.208359
-22.574992,21,4226.857432
-50.508169,42,4227.242486
-34.452624,30,4227.975067
-33.433509,30,4228.501136
-18.72909,18,4229.058711
-17.207598,17,4229.39776
-42.238016,36,4229.726299
-30.1448,27,4230.398891
-25.199451,23,4230.891451
-6.223222,7,4231.3025
-7.361082,8,4231.438012
-23.211868,21,4231.601032
-28.89168,26,4231.975575
-14.484946,14,4232.418137
-20.695264,19,4232.696665
-30.767068,27,4233.060202
-27.182005,25,4233.533772
-31.001013,27,4234.017321
-32.504808,29,4234.508885
-46.958478,39,4235.069451
-23.179427,22,4235.754033
-29.641183,27,4236.143084
-26.824699,25,4236.643643
-21.710723,21,4237.096203
-30.418056,27,4237.477742
-7.516286,8,4237.966291
-9.651393,10,4238.12331
-25.463534,23,4238.327346
-26.7311,24,4238.761393
-20.441484,19,4239.191965
-44.747134,38,4239.535504
-18.074253,17,4240.199078
-28.385988,25,4240.51562
-15.684993,15,4240.947675
-46.329234,39,4241.227212
-30.753297,27,4241.895803
-23.107969,22,4242.412359
-6.231062,7,4242.804415
-11.670067,12,4242.93493
-38.199976,33,4243.162961
-27.450553,25,4243.780029
-34.004953,30,4244.212586
-37.062705,33,4244.785152
-31.905423,29,4245.37923
-34.194265,30,4245.87779
-28.138761,25,4246.416869
-40.764811,35,4246.890432
-35.967121,32,4247.536512
-17.739819,17,4248.14759
-20.446544,19,4248.462132
-24.176281,23,4248.798188
-36.088954,31,4249.226241
-15.715165,15,4249.78682
-20.493808,20,4250.052356
-28.037296,25,4250.414397
-24.70337,23,4250.857455
-23.757514,22,4251.286509
-34.384332,30,4251.686561
-5.129713,6,4252.238627
-31.047525,28,4252.368142
-11.023201,11,4252.868693
-25.502306,24,4253.064718
-33.729117,30,4253.511277
-27.713471,25,4254.079854
-28.068818,26,4254.560418
-15.947811,15,4255.034982
-20.063512,19,4255.305519
-30.441932,27,4255.680054
-28.240329,26,4256.164623
-31.797163,28,4256.658196
-40.933755,35,4257.178759
-37.186619,32,4257.813344
-3.050835,4,4258.371906
-30.772896,28,4258.449417
-34.455718,31,4258.948989
-24.779654,23,4259.547048
-42.590599,36,4259.987101
-34.371495,30,4260.663682
-25.630905,24,4261.231746
-27.583223,27,4261.764325
-14.088042,14,4262.279901
-29.226745,27,4262.556439
-44.114241,37,4263.068
-36.56752,32,4263.766587
-43.032213,36,4264.327652
-28.340975,26,4264.970736
-36.273565,31,4265.565838
-26.584992,25,4266.141897
-26.92187,25,4266.631485
-33.30687,30,4267.101041
-22.928205,21,4267.617592
-26.168425,24,4267.998654
-32.221154,28,4268.411713
-31.46931,28,4268.897267
-29.179136,27,4269.438828
-30.146022,27,4269.935385
-21.91348,21,4270.418931
-32.253151,28,4270.805976
-17.782051,17,4271.321538
-45.24677,38,4271.638076
-30.588044,28,4272.314656
-51.480466,43,4272.836219
-20.819204,20,4273.600311
-24.083114,24,4273.972856
-27.80225,26,4274.410406
-17.872654,17,4274.882461
-22.648609,21,4275.180002
-17.662835,9,4275.572055
-15.197363,15,4275.729074
-34.880241,30,4276.007615
-17.211554,17,4276.537173
-25.212819,23,4276.846719
-17.305992,17,4277.281758
-19.550063,19,4277.590323
-38.220242,33,4277.970365
-8.623866,9,4278.58142
-27.324328,26,4278.772451
-45.312483,38,4279.243009
-27.579288,25,4279.905582
-24.474501,23,4280.340624
-9.819367,10,4280.744673
-35.578284,32,4280.936707
-27.287356,25,4281.532774
-15.655671,15,4281.980818
-32.461904,29,4282.260366
-20.810155,20,4282.775928
-31.71031,28,4283.152982
-19.711627,19,4283.652547
-46.846785,40,4284.039591
-15.589866,15,4284.776182
-40.976846,35,4285.087714
-28.399457,26,4285.724296
-38.692845,34,4286.19035
-22.188622,21,4286.815929
-37.965331,33,4287.199983
-29.777778,26,4287.801061
-38.073249,33,4288.260127
-34.616345,30,4288.850197
-37.842285,33,4289.400261
-40.453047,35,4290.002333
-46.918557,39,4290.601414
-32.929864,30,4291.324008
-30.794559,27,4291.853579
-34.826395,30,4292.329137
-27.573503,25,4292.894207
-43.640244,37,4293.374281
-39.692145,34,4294.038885
-29.297978,27,4294.698465
-16.410039,16,4295.205023
-43.491771,38,4295.511564
-39.909044,34,4296.226158
-34.924804,31,4296.840231
-28.25563,25,4297.3748
-19.135991,18,4297.815348
-34.794135,31,4298.158892
-31.51869,28,4298.737959
-41.698611,37,4299.253528
-26.108067,24,4299.917109
-25.571718,24,4300.382153
-21.092286,20,4300.809702
-20.848438,20,4301.168242
-19.645002,19,4301.544302
-30.432542,27,4301.867839
-21.635852,20,4302.351401
-26.884274,24,4302.727453
-42.22975,36,4303.183499
-22.022181,21,4303.837084
-30.474173,28,4304.197126
-33.033435,29,4304.745692
-37.193576,32,4305.293251
-32.475118,29,4305.872324
-23.725925,22,4306.392891
-31.299332,28,4306.810448
-40.649825,35,4307.339029
-31.656709,29,4307.999609
-49.326853,42,4308.557178
-22.056506,21,4309.331273
-30.668523,27,4309.733329
-24.311389,22,4310.237889
-44.627654,39,4310.655949
-30.750286,28,4311.360536
-24.909487,23,4311.853094
-42.888411,37,4312.301639
-39.344606,34,4312.954709
-35.675787,31,4313.585814
-24.341181,22,4314.120877
-37.361504,33,4314.519921
-14.241259,14,4315.114991
-19.281698,18,4315.380027
-36.142954,32,4315.717076
-23.927356,22,4316.282637
-33.709911,30,4316.703182
-45.191906,38,4317.239754
-30.980494,28,4317.930337
-9.801537,10,4318.447891
-25.886461,24,4318.649913
-32.321035,29,4319.09196
-26.171845,24,4319.608029
-36.912614,32,4320.067085
-50.057907,41,4320.666164
-33.609924,30,4321.380747
-17.918856,17,4321.92382
-33.008248,30,4322.274359
-38.643435,34,4322.827415
-11.768823,12,4323.412487
-36.835589,32,4323.644512
-26.563347,25,4324.238581
-46.635738,39,4324.704137
-9.864789,10,4325.382217
-30.450944,27,4325.574237
-46.457994,39,4326.084808
-21.085999,20,4326.797391
-24.798284,23,4327.181446
-19.051323,18,4327.607995
-30.785469,27,4327.938539
-10.533519,11,4328.464108
-28.096237,25,4328.700644
-15.847265,15,4329.150698
-34.760123,30,4329.463227
-30.199122,27,4329.990798
-6.178371,7,4330.458356
-34.958506,31,4330.611379
-25.114937,23,4331.141942
-32.846787,30,4331.570006
-24.876014,23,4332.122074
-16.001377,16,4332.547127
-22.551034,21,4332.848665
-36.087853,32,4333.234724
-35.357641,32,4333.79429
-12.185362,12,4334.352375
-24.208266,24,4334.565398
-22.023064,20,4335.011951
-8.679767,9,4335.353502
-20.994079,20,4335.513528
-19.047589,18,4335.875075
-9.301106,10,4336.210116
-32.184724,29,4336.420145
-18.59516,18,4336.96071
-41.04905,35,4337.298755
-7.471061,8,4337.930825
-33.882886,30,4338.098848
-27.816633,25,4338.631404
-34.559944,30,4339.100952
-38.693128,34,4339.653521
-33.470205,29,4340.2756
-28.490123,26,4340.798169
-35.258262,32,4341.255719
-8.494925,9,4341.826782
-43.733801,38,4342.033802
-37.79687,33,4342.724386
-41.283489,35,4343.321451
-26.743066,25,4343.931523
-23.098491,22,4344.352576
-41.372135,35,4344.77562
-36.87123,33,4345.416198
-22.142151,21,4346.008269
-30.793299,28,4346.398806
-21.99886,21,4346.937868
-16.60538,16,4347.299915
-33.026009,29,4347.602441
-33.412381,29,4348.140008
-37.017584,32,4348.676566
-29.07183,27,4349.27164
-17.787326,17,4349.751196
-24.494437,22,4350.074731
-26.260094,24,4350.486776
-23.358379,21,4350.912331
-28.307407,26,4351.288867
-32.666965,29,4351.770429
-24.458494,23,4352.280987
-17.529735,17,4352.687033
-26.427046,24,4352.98257
-44.683492,38,4353.431134
-38.659537,34,4354.128722
-18.011017,17,4354.712785
-42.55662,36,4355.090325
-12.960957,13,4355.742913
-21.707266,20,4355.979947
-38.602824,33,4356.348981
-8.441697,9,4356.974053
-16.721232,16,4357.142079
-25.295142,23,4357.434619
-27.259971,25,4357.851663
-36.179355,32,4358.318217
-30.391574,27,4358.877794
-15.287292,15,4359.355362
-26.808198,25,4359.646908
-31.26361,28,4360.123461
-27.951343,25,4360.656022
-55.667025,46,4361.106582
-36.455566,32,4361.93968
-34.103122,30,4362.506748
-25.608622,23,4363.068311
-33.353059,29,4363.508872
-12.778458,13,4364.025429
-22.493342,21,4364.282453
-30.302023,27,4364.675508
-31.460306,29,4365.197067
-37.995202,33,4365.743132
-29.119362,29,4366.327199
-26.52101,25,4366.855759
-27.979413,26,4367.313327
-36.847132,32,4367.789387
-25.091146,23,4368.362453
-32.750306,29,4368.756507
-17.498106,17,4369.295074
-45.212824,38,4369.609123
-28.556015,26,4370.284194
-32.432395,29,4370.750756
-32.802845,29,4371.406369
-28.116715,26,4371.959936
-28.138178,26,4372.418503
-34.482753,31,4372.912069
-25.175491,24,4373.477633
-34.040979,31,4373.911196
-11.716837,12,4374.46077
-28.874503,26,4374.697798
-38.190872,34,4375.211856
-21.191668,20,4375.839931
-35.259579,32,4376.222975
-30.298205,28,4376.815043
-35.778825,32,4377.351623
-33.911631,30,4378.099236
-26.624931,24,4378.768927
-27.940391,25,4379.243495
-34.981413,30,4379.756059
-27.088765,25,4380.350138
-37.306689,33,4380.854692
-33.296792,29,4381.47476
-33.670973,30,4381.975329
-34.619668,30,4382.552387
-31.532924,28,4383.130443
-23.225935,21,4383.624995
-24.958126,23,4384.017043
-17.473194,17,4384.4081
-24.261405,22,4384.724645
-14.454047,14,4385.113689
-29.786494,27,4385.353721
-18.129215,17,4385.837271
-2.055886,3,4386.140808
-35.439809,31,4386.216316
-8.572081,9,4386.770889
-32.091271,29,4386.962906
-32.561963,29,4387.517978
-30.435191,27,4388.058543
-13.009674,13,4388.534104
-37.110336,33,4388.774128
-40.790216,35,4389.410716
-48.416841,41,4390.061801
-32.142687,29,4390.809895
-43.343086,37,4391.337447
-11.773271,12,4392.042028
-28.131306,25,4392.276064
-26.695025,25,4392.713621
-13.055605,13,4393.167662
-44.787883,39,4393.430193
-13.499219,13,4394.112775
-25.388244,25,4394.362804
-23.450822,22,4394.824364
-30.664739,28,4395.223414
-15.135093,15,4395.73596
-14.474148,14,4396.028492
-31.217321,29,4396.281514
-14.01693,14,4396.784072
-19.033582,18,4397.041602
-12.364457,13,4397.361135
-25.630784,24,4397.605152
-35.009168,31,4398.085706
-28.228874,26,4398.657772
-13.778412,14,4399.122322
-38.910064,33,4399.381353
-37.14513,32,4400.043927
-45.874763,39,4400.616994
-43.383926,37,4401.332576
-31.207791,28,4402.014158
-46.863319,39,4402.526719
-41.503278,35,4403.228292
-48.759555,41,4403.873375
-35.296312,31,4404.592968
-34.584946,31,4405.147029
-36.265387,31,4405.697591
-35.441437,31,4406.282664
-26.733352,24,4406.855742
-29.714552,26,4407.304792
-31.967634,28,4407.778347
-12.914228,13,4408.272915
-32.08628,29,4408.530447
-43.98565,37,4409.037008
-34.608582,31,4409.762591
-29.093383,27,4410.348661
-46.896158,40,4410.872227
-32.794386,29,4411.583829
-20.453683,19,4412.112898
-38.462642,33,4412.43945
-17.868279,17,4413.034518
-29.423365,27,4413.327052
-7.367497,8,4413.772117
-31.476034,28,4413.94414
-28.843939,26,4414.433704
-41.834113,36,4414.910265
-35.595922,32,4415.584337
-21.562768,20,4416.175417
-16.569431,16,4416.563456
-29.084066,26,4416.862993
-25.495502,24,4417.32956
-17.937784,18,4417.776616
-37.291266,32,4418.142655
